id,Response
381320,0.1485456279582308
381321,0.27216281118111874
381322,0.1738136140397931
381323,0.020586277024272785
381324,0.0004432714887371876
381325,0.22019935504065827
381326,0.00039851688698019786
381327,0.1608903058696077
381328,0.00039463156390948215
381329,0.15652775798069984
381330,0.0008877669687076734
381331,0.27565131230868933
381332,0.0004354001305640059
381333,0.00017067185459358265
381334,0.0002532238254158735
381335,0.0004630223597791854
381336,0.0004051760606537634
381337,0.00020801376559240642
381338,0.2471312086705954
381339,0.0671064381038043
381340,0.0020507501023578293
381341,0.0003970247132836698
381342,0.00044527753342862907
381343,0.00016797725457491896
381344,0.33273953526362965
381345,0.0002579559334094811
381346,0.03654570728394817
381347,0.24557688685620865
381348,0.0028892869310944143
381349,0.00023904077294088658
381350,0.0002804378792285726
381351,0.2897405678209402
381352,0.0008138232615743511
381353,0.23838782446452167
381354,0.00018863383654717624
381355,0.0015087794324354772
381356,0.00026879460807860487
381357,0.00026363851886858814
381358,0.0013358854321528387
381359,0.25006156289580717
381360,0.17369669883860123
381361,0.00031753577773142904
381362,0.04938299391454219
381363,0.06342830210927596
381364,0.00044407338922428265
381365,0.35060787870808097
381366,0.2930868533655433
381367,0.17870594206139195
381368,0.00034828897249670907
381369,0.39120636464905334
381370,0.0003745077985666481
381371,0.2419998213506942
381372,0.20648023357968512
381373,0.00024150515434073067
381374,0.19700302361887212
381375,0.0006546691064948731
381376,0.2690894820246666
381377,0.00860549421013347
381378,0.32158286490962595
381379,0.08241080903565905
381380,0.00023885376878228086
381381,0.33233725850605533
381382,0.31280845109564603
381383,0.00037303748317548606
381384,0.26428784360269253
381385,0.10432464577800453
381386,0.25184589642386196
381387,0.3095499512024829
381388,0.3176879518971556
381389,0.21827082684622498
381390,0.178946315171798
381391,0.20274612865984554
381392,0.30786100691822876
381393,8.208771442565244e-05
381394,0.00017098320172060635
381395,0.06897043595757549
381396,0.0002569446080576908
381397,0.0014548212205860887
381398,0.0003598701346387098
381399,0.00021174247450232858
381400,0.0003432991617146981
381401,0.03303804224033628
381402,0.2671332650419295
381403,0.0016109791018016
381404,0.03765742307726527
381405,0.2699433691289532
381406,0.49970840095096813
381407,0.39645471665230503
381408,0.1462978083497174
381409,0.017904106090350314
381410,0.0009846360893063988
381411,0.14603888388614436
381412,0.0671386984395613
381413,0.07565651478839482
381414,0.21882687566296138
381415,0.0034689992045308132
381416,0.00023683340005068498
381417,0.31531026991059435
381418,0.00022586011241273134
381419,0.0004936325355619104
381420,0.0003139487252103021
381421,0.27061131621668416
381422,0.12981687783262247
381423,0.28326775290625134
381424,0.0013287496918408643
381425,0.3709386917270011
381426,0.012806603851743557
381427,0.00027868857928708333
381428,0.19977723748163195
381429,0.33644243710620175
381430,0.162199326583473
381431,0.047199093998335884
381432,0.20811240887721622
381433,0.3009049494415316
381434,0.0002575815630559129
381435,0.19381000517138602
381436,0.25654568735794636
381437,0.15260449730274578
381438,0.40135610592185267
381439,0.2309447563119668
381440,0.0010386768886407648
381441,0.1984882103055135
381442,0.37635637693396673
381443,0.11170923219433544
381444,0.00032386637296380775
381445,0.00030966822456971084
381446,0.3646645105053318
381447,0.13769705636672394
381448,0.00027616154130366354
381449,0.05103464541150354
381450,0.36351052263826306
381451,0.0003461864218210869
381452,0.37032021839777807
381453,0.0010901227796426254
381454,0.05469994798708352
381455,0.14280366943425235
381456,0.11283121293857014
381457,0.0992005263697377
381458,0.0002010713705467558
381459,0.00027923887178900976
381460,0.0003491141495530379
381461,0.0002198294965838708
381462,0.0005385459316700053
381463,0.19687106032267987
381464,0.1014841219310172
381465,0.24379915277415498
381466,0.00045600569239707196
381467,0.0494462325300671
381468,0.00046323242300505665
381469,0.17251050352317376
381470,0.1842247140713696
381471,0.04611000256856441
381472,0.33121262607528373
381473,0.29893491657726184
381474,0.00023810047617411963
381475,0.39433349000923373
381476,0.1510625573556546
381477,0.0018440900427678358
381478,0.0016363850500440895
381479,0.3619452856503887
381480,0.000263481056547225
381481,0.36956788790286266
381482,0.3327714359570132
381483,0.00018010979710007246
381484,0.03712849878118479
381485,0.09803078068609342
381486,0.0015304263130401553
381487,0.031941909795466995
381488,0.00040645920452405624
381489,0.326327652123765
381490,0.3008506688176508
381491,0.2531155575127472
381492,0.4969260008542795
381493,0.0002795210022673532
381494,0.0007902234076515876
381495,0.00025409556987597017
381496,0.23780282899234279
381497,0.001345813270457877
381498,0.00038911496029430884
381499,0.1067396503376418
381500,0.02014794951398197
381501,0.359965421189855
381502,6.976065944023859e-05
381503,0.0003944241874249764
381504,0.00015652966886003702
381505,0.00034082381380072985
381506,0.000999935874880077
381507,0.28803018653857854
381508,0.0003933903237305843
381509,0.2737130752505231
381510,0.30881110437175263
381511,0.30733330064889275
381512,0.0009336700474206143
381513,0.3173811180906457
381514,0.4182386272175827
381515,0.2920736718184836
381516,0.00039457655269076766
381517,0.25655466153322226
381518,0.24914584234785364
381519,0.36465726230628814
381520,0.32244304806380963
381521,0.34446349208343974
381522,0.0008708272792222133
381523,0.00031082816000156134
381524,0.2754060070283101
381525,0.0003701041024656086
381526,0.0008419174819105391
381527,0.00030045829099850814
381528,0.004642537969711337
381529,0.00016031223382143576
381530,0.27260708972891656
381531,0.33286530006632115
381532,0.09064983242287657
381533,0.0008056694396212803
381534,0.0003129186333753686
381535,0.37135931788040616
381536,0.27790201317404795
381537,0.4303945679231176
381538,0.21344011368403018
381539,0.29895917117500515
381540,0.0003686633955693716
381541,0.00018219070088688804
381542,0.16384864969919077
381543,0.37732821438782965
381544,0.003360136401524471
381545,0.0010727196238823546
381546,0.4744762799198895
381547,0.30992653391439806
381548,0.2674557605111024
381549,0.2539688339228409
381550,0.0004115774038063473
381551,0.3294212790177545
381552,0.08709235552439629
381553,0.000608646109247746
381554,0.18694649275368208
381555,0.0002750623431713622
381556,0.23031183225807644
381557,0.04044556286337404
381558,0.0010967022324858328
381559,0.02963159163590396
381560,0.4209004859208123
381561,0.00027768222418767576
381562,0.0002763209008943622
381563,0.10283951142732482
381564,0.0019273318930415552
381565,0.11982663046069267
381566,0.0003843969174767688
381567,0.0007284980600421279
381568,0.18060370143394533
381569,0.0003444031423360948
381570,0.16291173719215218
381571,9.65207644169814e-05
381572,0.02248015223127689
381573,0.16497551247528675
381574,0.04210692758758524
381575,0.0012720203074758293
381576,0.2757226570255721
381577,0.0002982452721296945
381578,0.17684988191045437
381579,0.05471142404364482
381580,0.001252439558270728
381581,0.00037870942578822854
381582,0.0002555178457361917
381583,0.00044621869003706087
381584,0.20250242008855962
381585,0.0001767312161349806
381586,0.14357472634143573
381587,0.10135673847371246
381588,0.3092739683996043
381589,0.00025966858759605407
381590,0.02116481637458637
381591,0.21556065103121183
381592,0.09573804222689658
381593,0.3296147686875673
381594,0.001785925744284964
381595,0.0008718277372546416
381596,0.40272474985773066
381597,0.3744195386362956
381598,1.0
381599,0.0007070250636657084
381600,0.00026364250191446433
381601,0.0002734738473387721
381602,0.0003975413678973559
381603,0.13278156459469911
381604,0.3278287057795611
381605,0.00017109505185598084
381606,0.2898778297925799
381607,0.2935234308664699
381608,0.11708779777815186
381609,0.20395130213711848
381610,0.0002008776847246424
381611,0.13872367639379488
381612,0.15228657249565672
381613,0.00038338217243002326
381614,0.3145662622326313
381615,0.0828390318131101
381616,0.0011320916768225425
381617,0.027783116218168005
381618,0.0002590583673033626
381619,0.1007345314520813
381620,0.20177605128218912
381621,0.0011118778100145058
381622,0.00017046968861637412
381623,0.30879855487455393
381624,0.00034146577793742975
381625,0.00026277109286130596
381626,0.0011329255867343633
381627,0.0002861317790986095
381628,0.2354643112943383
381629,0.29153911552631057
381630,0.08079766099330442
381631,0.0003115370764538349
381632,0.2616613831623595
381633,0.29754940212769443
381634,0.0002781430898554822
381635,0.32912790031069755
381636,0.23779816388397573
381637,0.0013282462671917782
381638,0.0002926709575260381
381639,0.13277950889427337
381640,0.1797398165069179
381641,0.3627486872508875
381642,0.0003400823745382943
381643,0.000177895769175575
381644,0.0008437070417911818
381645,0.06292780901959168
381646,0.2604197514413872
381647,0.28237055877095746
381648,0.3041120586207044
381649,0.03134885191133968
381650,0.04104425366992739
381651,0.00043815867590621567
381652,0.0012981337827191503
381653,0.07603890673560373
381654,0.36380972783378146
381655,0.00022018511506260118
381656,0.29570891749343137
381657,0.23066526826277622
381658,0.00038860177641588805
381659,0.00030646511795931437
381660,0.00031847693971362917
381661,0.00158739175685438
381662,0.00038041162404600426
381663,0.013044354159950389
381664,0.15818684222106805
381665,0.32413426719930044
381666,0.03358893833663759
381667,0.08178506551212508
381668,0.43000960520178205
381669,0.00028404953665489297
381670,0.36511040439560916
381671,0.10220191086182015
381672,0.35915644450752726
381673,0.4003580391020132
381674,0.020375288114759898
381675,0.019743088169471595
381676,0.34183191820304687
381677,0.13814341637558306
381678,0.0002779374185404478
381679,0.0004902080430700173
381680,0.0007620111653968971
381681,0.38728042309147137
381682,0.24801635451431983
381683,0.4492761080700934
381684,0.00037670344180913066
381685,0.3119809628210788
381686,0.0003527244888799857
381687,0.1561979901288719
381688,0.000532400179509908
381689,0.36670628159748353
381690,0.3014627469265689
381691,0.017627436615000977
381692,0.00023353048796299607
381693,0.33918990520704895
381694,0.0002441734094265262
381695,0.00027675417836754815
381696,0.0003748673776568916
381697,0.28251933560241416
381698,0.022272965577654763
381699,0.13873845258941217
381700,0.0003725002076917389
381701,0.3757716384191305
381702,0.30663868204191314
381703,0.0002791884085425024
381704,0.00042445241303232234
381705,0.1452056956986954
381706,0.08865298762938928
381707,0.0003656166296526048
381708,0.0011443229272288628
381709,9.237539280864464e-05
381710,0.3148314584247813
381711,0.00032773766941516553
381712,0.04688060748226301
381713,0.022167656042347383
381714,0.00017035989202277715
381715,0.22333942683443014
381716,0.1887083967904647
381717,0.0008559808536393532
381718,0.30267469024420135
381719,0.0002919326635093754
381720,0.0017359147167505845
381721,0.0005391108194776621
381722,0.31609658782997435
381723,0.16184496048829677
381724,0.2475815473398687
381725,0.029448984947699874
381726,0.26486733943254753
381727,0.13526743006107722
381728,0.33047903392443045
381729,0.0002746458850771653
381730,0.32995325534977515
381731,0.0009567963620018549
381732,0.0001760644795628798
381733,0.34629532779074934
381734,0.12988065082371808
381735,0.001474495985663157
381736,0.0001859583503367294
381737,0.17426253287556223
381738,0.1674580841920828
381739,0.00046245453049741824
381740,0.3495282554199485
381741,0.3479773448120249
381742,0.0003829179186540795
381743,0.0429801014954682
381744,0.0009437410309078845
381745,0.0002780088456937266
381746,0.00029219749463902224
381747,0.00021621453045852143
381748,0.00030299425606519645
381749,0.10348749164291988
381750,0.07394093912373506
381751,0.007920599294869667
381752,0.17205321058168674
381753,0.00036464006261260385
381754,0.21962281292968194
381755,0.3343424479010514
381756,0.0003639443840451316
381757,0.0004962828217904356
381758,0.0012450145271835683
381759,0.22273866188248356
381760,0.0003438846636674899
381761,0.10554217320857612
381762,0.000843657156241449
381763,0.00030962740561175516
381764,0.049338187272906814
381765,0.3733190671682981
381766,0.03636851602595062
381767,0.4088593379292952
381768,0.29936780028510723
381769,0.00011114189960491045
381770,0.3019206384021888
381771,0.2775108386174686
381772,0.46184389454689895
381773,0.00018873946724159085
381774,0.0003709431857256395
381775,0.00038928022162319727
381776,0.00046470244236331243
381777,0.21769583544367865
381778,0.22956973606120698
381779,0.00039739058924827524
381780,0.00013557679181941507
381781,0.14121410711173937
381782,0.0003124134957649324
381783,0.000340242823201225
381784,0.0003828835752308725
381785,0.0003681084054545971
381786,0.3197691680043505
381787,0.2775040054219201
381788,0.24126909630225157
381789,0.12174507266616398
381790,0.3021241616263129
381791,0.3454383265644684
381792,0.08826423054061763
381793,0.0007698167240564182
381794,0.25515743283049874
381795,0.1580346460035466
381796,0.09311268745445167
381797,0.289698522209924
381798,0.14093983080536945
381799,0.0002071065075342727
381800,0.001276024007564021
381801,0.3724817501624765
381802,0.00030879779301250265
381803,0.0008173014814481883
381804,0.27521148653039945
381805,0.0002705801488929675
381806,0.0002617544092315833
381807,0.0011637194216310154
381808,0.00025736950910605974
381809,0.3622266161216783
381810,0.0008953470883923181
381811,0.34919585718869817
381812,0.12729570242813265
381813,0.09917603155458778
381814,0.4272137723794282
381815,0.000357537918478114
381816,0.26615678548110244
381817,0.00038694552023812556
381818,0.0006947646747951465
381819,0.00042692123951952983
381820,0.00035190673457800533
381821,0.007290367214554665
381822,0.0006836621437710342
381823,0.03278185414513741
381824,0.0002755229137850424
381825,0.02308595391148225
381826,0.00157266999114358
381827,0.00026943589936887023
381828,0.041302174604463775
381829,0.22471059036869756
381830,0.19239805268056345
381831,0.00035501591401614026
381832,0.0007171813868595906
381833,0.00047704690423842276
381834,0.3547001357233527
381835,0.0008583058344940526
381836,0.23186683427005064
381837,0.34303138531469707
381838,0.0007355558261807534
381839,0.0009525301744355099
381840,0.0003894819175572299
381841,0.00036766763358157947
381842,0.00021540766181440916
381843,0.00023424518219226714
381844,0.27485029137588457
381845,0.28491935985471534
381846,0.0002811365286226888
381847,0.0003014840368454199
381848,0.0005553473048970315
381849,0.022790151066250788
381850,0.000368674521902352
381851,0.0003848651991816045
381852,0.21179671445171547
381853,0.007199534242768602
381854,0.00034919851886728925
381855,0.4011079301390603
381856,0.0003851181314483933
381857,0.00032496736171629744
381858,0.00042819273080895
381859,0.08904310375017646
381860,0.0004414764973945472
381861,0.1759054836039103
381862,0.31632248778166505
381863,0.08167772969148569
381864,0.0002715107637069861
381865,0.0008754982001931126
381866,0.31073926266227614
381867,0.0011942605019195326
381868,0.00044706958873588857
381869,0.00023470083391367836
381870,0.03218448144894302
381871,0.0006550343323132847
381872,0.00024232048271963504
381873,0.00016649929669386944
381874,0.1907124180974541
381875,0.12404902493906815
381876,0.00048357857705147076
381877,0.2184844491820965
381878,0.1160978023075275
381879,0.0008134107740531561
381880,0.0009228633467502738
381881,0.001391989148461674
381882,0.0003394042397188131
381883,0.13049854001349911
381884,0.05879886660301849
381885,0.3074675688194621
381886,0.35167023439047473
381887,0.0002468894992819217
381888,0.0010223406683222893
381889,0.00022771829814232196
381890,0.0004533043213978191
381891,0.021860702477421366
381892,0.0002274537096269841
381893,0.00021010267968870133
381894,0.0002776960173735934
381895,0.00763706329489576
381896,0.23390077909688994
381897,0.006052084508961424
381898,0.19494626388047312
381899,0.08503224587855007
381900,0.3037494974830258
381901,0.025084320969994172
381902,0.11001741928963493
381903,0.0003069025534039051
381904,0.07788940495929896
381905,0.2586589909993114
381906,0.07512760836029855
381907,0.20436959831959878
381908,0.4197857626913446
381909,0.19118496439076516
381910,0.27076563688446625
381911,0.0005714961199850033
381912,0.3446479187764264
381913,0.0003140599587960527
381914,0.1256517885395379
381915,0.3222751743390251
381916,0.008855585922363251
381917,0.0003512385186954573
381918,0.00029565813592944437
381919,0.31719959708935286
381920,0.07171498006309719
381921,0.20069116257786956
381922,0.00040959100059377693
381923,0.05824087285934577
381924,0.14562231419740224
381925,0.00044287614847803817
381926,0.05257446622767789
381927,0.16828136787333575
381928,0.1147053139281731
381929,0.0003486124417434992
381930,0.0009127288054077137
381931,0.0002533578381995836
381932,0.2210840110887296
381933,0.0013402186836904441
381934,0.07960987570552422
381935,0.3929765648600113
381936,0.35820230867327296
381937,0.00043669045719125013
381938,0.07628324992038814
381939,0.00017082716556684972
381940,0.05200047355312854
381941,0.00021002955285414027
381942,0.00043806684226123144
381943,0.27252575147275604
381944,0.006682452337508115
381945,0.0005601162342045845
381946,0.0009378945465522104
381947,0.0013073619165412404
381948,0.00022446565134343852
381949,0.0014156686333178068
381950,0.34709382851278436
381951,0.11034740731357633
381952,0.00028587718720791825
381953,0.21460657389923665
381954,0.004626688484419053
381955,0.37331491311836684
381956,0.0002796445651668583
381957,0.23052908830037316
381958,0.22126322916576557
381959,0.3225002606849756
381960,0.07875653244523512
381961,0.0002847877141709916
381962,0.09122128037639901
381963,0.00041145088177192615
381964,0.0002545135962181755
381965,0.0006065608203877968
381966,0.00030407819306804956
381967,0.2418337656355925
381968,0.26112062020660237
381969,0.00019493161610799285
381970,0.0002769584197480988
381971,0.00016447554968003166
381972,0.27769122655742834
381973,0.0002857583988029271
381974,0.00019111046519831588
381975,0.00042180222073212695
381976,0.0003068175328755104
381977,0.3319704200821776
381978,0.00022755534151802734
381979,0.00029676781946609917
381980,0.3431376415447259
381981,0.20031978263279468
381982,0.0002824114338160244
381983,0.00032571836605921984
381984,0.26241127776843326
381985,0.0003466499814631563
381986,0.0011860951968744881
381987,0.1454687518616404
381988,0.00030761252476437976
381989,0.131960094510729
381990,0.0004527865684472124
381991,0.0011401353446131568
381992,0.001020316430741079
381993,0.27576596469730263
381994,0.0004058703746819578
381995,0.00020438449368919911
381996,0.0006425735769975076
381997,0.0010743877343402995
381998,0.0013212100077108146
381999,0.2766836562911443
382000,0.3213956361934641
382001,0.027972991348639398
382002,0.17770990069759907
382003,0.3656157596880203
382004,0.00044063565548567126
382005,0.4849880238316583
382006,0.06863330495820355
382007,0.0005375761413200204
382008,0.007030673496201084
382009,0.0004269797921558232
382010,0.2960315134456841
382011,0.0018446465678625995
382012,0.003672008419092204
382013,0.36196536545098007
382014,0.0318644315601809
382015,0.25776894013724927
382016,0.063025583608863
382017,0.45267486782744437
382018,0.3675055137584846
382019,0.033123598050860334
382020,0.10621009819442204
382021,0.3822942787117009
382022,0.12869302639732666
382023,0.09278120498115501
382024,0.3385898249158541
382025,0.0003618465677014286
382026,0.00036355244499225003
382027,0.0002741059375035573
382028,0.0003057124521313006
382029,0.22572175278134118
382030,0.26850264655044215
382031,0.08128815862020097
382032,0.29443908776353706
382033,0.3926253048894338
382034,0.15083313551930738
382035,0.3860376598785741
382036,0.00030642292617953903
382037,0.0003468314924777454
382038,0.00034875701974026573
382039,0.0004099337786584495
382040,0.2749804647794446
382041,0.3160617395875037
382042,0.31018609452331736
382043,0.0019620305873638264
382044,0.0016127938269407357
382045,0.0007881239153633379
382046,0.12418826055343109
382047,0.03264473479893103
382048,0.0007891287517557731
382049,0.00048183672681421474
382050,0.0047874276336967005
382051,0.00020890738051429573
382052,0.0018134720195815213
382053,0.00021379634753192325
382054,0.00024658342995339215
382055,0.003971378479372968
382056,0.0003948353976867012
382057,0.19487334604367204
382058,0.2891982107945127
382059,0.13986596570178977
382060,0.0003368212779936707
382061,0.16449390768510747
382062,0.0003399127976041855
382063,0.2517049716754982
382064,0.10908929248122393
382065,0.018158006986932
382066,0.0011408371933337572
382067,0.09904883334136039
382068,0.2743146899415576
382069,0.0460084129658984
382070,0.1590362218539007
382071,0.001365627514761263
382072,0.0006221459328085374
382073,0.0004005854012898393
382074,0.001057484787634754
382075,0.1661990122314958
382076,0.0001746515970484194
382077,0.29678568785806575
382078,0.16616735357076226
382079,0.00015565690981223865
382080,0.36345767528622425
382081,0.24590168413058708
382082,0.0003697432684247093
382083,0.3408764190947401
382084,0.2764291921723148
382085,0.44497564322419614
382086,0.4205849075059632
382087,0.0009088728549606209
382088,0.22271821775687917
382089,0.2180243084177649
382090,0.08681785964610528
382091,0.0003594229348553346
382092,0.00028513021938511834
382093,0.296930023534997
382094,0.10541751259390116
382095,0.00034018062142730874
382096,0.31824546234112283
382097,0.3662795644096084
382098,0.23135676533380764
382099,0.30552114780959516
382100,0.3165559279696918
382101,0.18102505122120197
382102,0.1546600239879416
382103,0.05940027606931675
382104,0.0005313634827475484
382105,0.2463895634851445
382106,0.2530479500394733
382107,0.0006552332725297125
382108,0.0003715860177667174
382109,0.24145190023170165
382110,0.00024131575477524673
382111,0.00027049399804700963
382112,0.25208591663498175
382113,0.0002861983390770413
382114,0.0002687888229145278
382115,0.000254426937464194
382116,0.36484668713446555
382117,0.0003500821810728733
382118,0.0462051018848582
382119,0.00023900372937896508
382120,0.46123250622926354
382121,0.2574843363592746
382122,0.370480711151922
382123,0.0005924267042325497
382124,0.00014945702785035785
382125,0.00011918974716735908
382126,0.0003840558130002671
382127,0.00032833894130848397
382128,0.30451160897832025
382129,0.17237190823499815
382130,0.4001411867311474
382131,0.27143748918530747
382132,0.38808499020076137
382133,0.00036479625028526357
382134,0.0003053432993244092
382135,0.0002860252753364204
382136,0.3137447261125256
382137,0.00014835327285222643
382138,0.0005361066064045597
382139,0.0002016351620999163
382140,0.00031610370944582726
382141,0.00033939619092429813
382142,0.00028414848404917885
382143,0.0003029740008017221
382144,0.0003374459136969247
382145,0.018370807046307985
382146,0.20241676467624292
382147,0.0002789908558209416
382148,0.00036849608056899126
382149,0.22293308957453029
382150,0.05776948663420381
382151,0.36750948253013516
382152,0.06585880641726467
382153,0.14934973416143646
382154,0.0008644825335212838
382155,0.00019373854594204737
382156,0.012379061774200699
382157,0.00011921934290594
382158,0.00035425071088122077
382159,0.2243160792441272
382160,0.4160070985656383
382161,0.0002950338140578427
382162,0.19105961445570216
382163,0.18246416031395546
382164,0.0019267119149520267
382165,0.09003980033272803
382166,0.2193889648046453
382167,0.024088799601883336
382168,0.03727198331805323
382169,0.36647640210820803
382170,0.0002496329900472255
382171,0.0009427061076867001
382172,0.000245474064478346
382173,0.12747515262196518
382174,0.0011953532342571815
382175,0.02193540447429736
382176,0.00016559822171692199
382177,0.00019241860305199427
382178,0.15831041145246957
382179,0.2802839665222859
382180,0.00015427968194267478
382181,0.0008508373886953961
382182,0.023078227385470197
382183,0.00032071132949624485
382184,0.18672466119594305
382185,0.028011380986912488
382186,0.1796604545540028
382187,0.0004275855117908199
382188,0.14565578469686702
382189,0.0001790973034378091
382190,0.38678341411213957
382191,0.01338388577712149
382192,0.030871608406564482
382193,0.0009706927671474155
382194,0.007871563609689769
382195,0.00036486441867683865
382196,0.0005174720674933168
382197,0.0004501940985046608
382198,0.02272112314044249
382199,0.03955846397754723
382200,0.00029216720590864796
382201,0.00037882041120395563
382202,0.30541997237712615
382203,0.23733213983185633
382204,0.000841068791749336
382205,0.044107603640976316
382206,0.0005558848193722044
382207,0.0002113943021811931
382208,0.23990921850726887
382209,0.0004358045443214961
382210,0.09584183395368934
382211,0.00024334613260413858
382212,0.0017332722224055678
382213,1.0
382214,0.00040107016211361914
382215,0.26109356918986565
382216,0.2719713763022402
382217,0.000808753959649485
382218,0.00032428685805830043
382219,0.0016715770446220947
382220,0.01308497281623041
382221,0.39327719891005103
382222,0.0003254269529972758
382223,0.0006766091218246901
382224,0.0004620908660767162
382225,0.18557354616538765
382226,0.3506375985601797
382227,0.32731816105922595
382228,0.16300016791244681
382229,0.00046160246878061375
382230,0.11354223477157332
382231,0.00046732767117366777
382232,0.4758816512110291
382233,0.3680891858592995
382234,0.00036900148497697155
382235,0.3541969031419481
382236,0.07198434526186516
382237,0.26738755543084636
